minute,second,player,team,team_id,possession,start_x,start_y,end_x,end_y,next_shot_xg,leads_to_shot,dx,dy,length,progressive,final_third,box_entry,cross,through,cutback,pass_type,structural_score,xg_norm,importance_raw,importance_norm,time
65,24,Romelu Lukaku Menama,Everton,29,120,90.8,45.2,82.3,54.4,0.0,0,-8.5,9.199999999999996,12.525573839150042,0,1,0,0,0,0,Backward,0.5983333333333334,0.0,0.12908206426503838,0.1518612519363989,3924
65,29,Séamus Coleman,Everton,29,120,79.5,57.6,93.1,65.0,0.0,0,13.599999999999994,7.399999999999999,15.482893786369518,1,1,0,0,0,0,Progressive,2.16,0.0,0.4659898475974644,0.5482233496088383,3929
65,33,Aaron Lennon,Everton,29,120,87.5,52.3,76.4,45.5,0.0,0,-11.099999999999994,-6.799999999999997,13.017296186228531,0,0,0,0,0,0,Backward,0.1150000000000001,0.0,0.024809644663753915,0.029187817224544662,3933
65,35,Gareth Barry,Everton,29,120,76.8,43.2,82.5,27.8,0.0,0,5.700000000000003,-15.400000000000002,16.421023110634735,0,1,0,0,0,0,Forward,1.9825000000000002,0.0,0.42769670039906177,0.5031725882405196,3935
65,36,Ross Barkley,Everton,29,120,81.7,28.3,80.1,16.0,0.0,0,-1.6000000000000085,-12.3,12.403628501370076,0,1,0,0,0,0,Lateral,0.6933333333333332,0.0,0.14957698811770462,0.17597292703493575,3936
65,38,Tom Cleverley,Everton,29,120,80.5,15.8,91.4,5.8,0.0,0,10.900000000000006,-10.0,14.792227688891222,1,1,0,0,0,0,Progressive,1.5125000000000002,0.0,0.32630076133850233,0.3838832482793371,3938
65,40,Leighton Baines,Everton,29,120,91.6,5.8,82.7,8.7,0.0,0,-8.899999999999991,2.8999999999999995,9.36055553906924,0,1,0,0,0,0,Backward,0.39166666666666683,0.0,0.08449661588379953,0.0994077833009854,3940
65,42,Tom Cleverley,Everton,29,120,85.4,9.9,105.6,9.1,0.0,0,20.19999999999999,-0.8000000000000007,20.215835377248194,1,1,0,1,0,0,Cross,2.1949999999999994,0.0,0.4735406090168677,0.5571065983293518,3942
66,19,Rob Elliot,Newcastle United,37,121,7.0,36.1,85.7,23.6,0.0,0,78.7,-12.5,79.68651077817374,1,1,0,0,0,0,Progressive,2.84,0.0,0.6126903551744439,0.7208121818931023,3979
67,8,Gareth Barry,Everton,29,123,12.0,41.7,21.3,63.0,0.0,0,9.3,21.299999999999997,23.24177273789587,0,0,0,0,0,0,Forward,1.1025,0.0,0.2378489847112058,0.2798223346961779,4028
67,13,John Stones,Everton,29,123,33.6,69.3,39.8,58.2,0.0,0,6.199999999999996,-11.099999999999994,12.714165328483023,0,0,0,0,0,0,Forward,1.145,0.0,0.24701776643476703,0.2906091367139444,4033
67,15,Séamus Coleman,Everton,29,123,41.1,57.8,45.3,50.8,0.036130443,1,4.199999999999996,-7.0,8.163332652783419,0,0,0,0,0,0,Lateral,0.44499999999999995,0.036130443,0.10142210449669985,0.11932012282720161,4035
67,29,Tom Cleverley,Everton,29,123,93.7,9.1,110.3,30.4,0.07505306,1,16.599999999999994,21.299999999999997,27.00462923278155,1,1,1,1,1,0,Cross,3.415,0.07505306,0.7479965374932135,0.879995925650664,4049
67,30,Romelu Lukaku Menama,Everton,29,123,110.5,30.8,105.8,28.5,0.07505306,1,-4.700000000000003,-2.3000000000000007,5.232590180780455,0,1,1,0,0,0,Lateral,1.7116666666666667,0.07505306,0.3805261484155833,0.44767782125233613,4050
67,34,Séamus Coleman,Everton,29,123,108.4,47.3,106.9,40.6,0.0,0,-1.5,-6.699999999999996,6.865857557508744,0,1,1,0,0,0,Lateral,1.9249999999999998,0.0,0.4152918780671847,0.48857867962824714,4054
67,39,Ross Barkley,Everton,29,123,100.0,37.7,100.0,45.5,0.0,0,0.0,7.799999999999997,7.799999999999997,0,1,0,0,0,0,Lateral,1.5,0.0,0.3236040608315725,0.3807106594505822,4059
67,39,Séamus Coleman,Everton,29,123,100.0,45.5,108.4,20.8,0.0,0,8.400000000000006,-24.7,26.089269824968273,1,1,1,0,0,0,Progressive,2.8,0.0,0.6040609135522687,0.7106598976410867,4059
67,44,Romelu Lukaku Menama,Everton,29,123,104.0,16.0,108.2,41.7,0.0,0,4.200000000000003,25.700000000000003,26.04092932289476,1,1,1,1,0,0,Cross,2.955,0.0,0.6374999998381979,0.749999999117647,4064
67,55,Moussa Sissoko,Newcastle United,37,124,51.6,35.3,52.0,61.2,0.0,0,0.3999999999999986,25.900000000000006,25.903088618927285,0,0,0,0,0,0,Lateral,0.22999999999999995,0.0,0.04961928932750778,0.05837563444908927,4075
69,14,Fabricio Coloccini,Newcastle United,37,126,39.0,30.1,48.1,29.5,0.0,0,9.100000000000001,-0.6000000000000014,9.119758768739446,0,0,0,0,0,0,Forward,1.7175,0.0,0.37052664965215054,0.43591370507091665,4154
69,16,Vurnon Anita,Newcastle United,37,126,46.4,28.6,43.9,20.4,0.0,0,-2.5,-8.200000000000003,8.57263086805912,0,0,0,0,0,0,Lateral,0.29833333333333334,0.0,0.06436125209872387,0.07571912004628246,4156
69,23,Vurnon Anita,Newcastle United,37,126,19.9,8.5,21.7,8.7,0.0,0,1.8000000000000007,0.1999999999999993,1.811077027627484,0,0,0,0,0,0,Lateral,0.18500000000000008,0.0,0.03991116750256063,0.046954314665571824,4163
70,0,Rob Elliot,Newcastle United,37,127,21.7,7.1,97.0,25.5,0.06189367,1,75.3,18.4,77.51548232450082,1,1,0,0,0,0,Progressive,3.34,0.06189367,0.7298424259516347,0.8586381473861597,4200
70,38,Tim Howard,Everton,29,128,6.0,44.0,17.3,65.0,0.0,0,11.3,21.0,23.84722206044134,0,0,0,0,0,0,Forward,1.1524999999999999,0.0,0.24863578673892484,0.2925126900111973,4238
70,44,John Stones,Everton,29,128,37.3,60.5,50.5,72.8,0.0,0,13.200000000000003,12.299999999999997,18.042449944505872,0,0,0,0,0,0,Forward,1.62,0.0,0.3494923856980984,0.41116751220662884,4244
70,53,Fabricio Coloccini,Newcastle United,37,129,7.1,16.3,26.4,25.9,0.0,0,19.299999999999997,9.599999999999998,21.555741694499865,0,0,0,0,0,0,Forward,1.4725,0.0,0.317671319716327,0.3737309640273215,4253
70,56,Jack Colback,Newcastle United,37,129,22.8,32.0,32.4,71.4,0.0,0,9.599999999999998,39.400000000000006,40.552681785549034,0,0,0,0,0,0,Switch of Play,1.43,0.0,0.3085025379927658,0.362944162009555,4256
70,59,Daryl Janmaat,Newcastle United,37,129,39.0,71.4,51.8,63.7,0.0,0,12.799999999999997,-7.700000000000003,14.937536610833794,0,0,0,0,0,0,Forward,1.69,0.0,0.36459390853690504,0.42893400964765593,4259
71,2,Moussa Sissoko,Newcastle United,37,129,49.1,63.7,39.0,65.2,0.0,0,-10.100000000000001,1.5,10.210778618695052,0,0,0,0,0,0,Backward,0.0,0.0,0.0,0.0,4262
71,5,Jack Colback,Newcastle United,37,129,49.9,73.1,55.4,78.0,0.0,0,5.5,4.900000000000006,7.366138744281162,0,0,0,0,0,0,Forward,0.9275,0.0,0.20009517761418902,0.23540609109361,4265
71,6,Daryl Janmaat,Newcastle United,37,129,55.4,78.0,34.5,66.5,0.0,0,-20.9,-11.5,23.854978516024698,0,0,0,0,0,0,Backward,0.0,0.0,0.0,0.0,4266
71,10,Chancel Mbemba Mangulu,Newcastle United,37,129,35.5,68.5,14.5,49.9,0.0,0,-21.0,-18.6,28.052807346146302,0,0,0,0,0,0,Backward,0.20000000000000007,0.0,0.04314720811087635,0.05076142126007764,4270
71,14,Rob Elliot,Newcastle United,37,129,9.4,37.3,55.8,16.5,0.0,0,46.4,-20.799999999999997,50.84879546262625,1,0,0,0,0,0,Progressive,2.07,0.0,0.44657360394757,0.5253807100418033,4274
71,20,Georginio Wijnaldum,Newcastle United,37,129,44.9,6.7,33.4,8.5,0.0,0,-11.5,1.7999999999999998,11.640017182117903,0,0,0,0,0,0,Backward,0.0,0.0,0.0,0.0,4280
71,22,Paul Dummett,Newcastle United,37,129,28.7,11.0,7.1,30.5,0.0,0,-21.6,19.5,29.1,0,0,0,0,0,0,Backward,0.19,0.0,0.040989847705332524,0.04822335019707375,4282
71,24,Rob Elliot,Newcastle United,37,129,5.5,28.6,63.1,33.6,0.0,0,57.6,5.0,57.81660661090376,1,0,0,0,0,0,Progressive,2.35,0.0,0.506979695302797,0.5964466998059121,4284
71,27,Aleksandar Mitrović,Newcastle United,37,129,63.1,33.6,63.3,23.1,0.0,0,0.19999999999999574,-10.5,10.501904589168575,0,0,0,0,0,0,Lateral,0.4949999999999999,0.0,0.10678934007441891,0.1256345176186921,4287
71,32,Ayoze Pérez Gutiérrez,Newcastle United,37,129,56.7,6.5,62.1,11.0,0.0,0,5.399999999999999,4.5,7.029224708315987,0,0,0,0,0,0,Forward,1.005,0.0,0.21681472075715358,0.25507614183189004,4292
71,38,Georginio Wijnaldum,Newcastle United,37,130,75.2,6.5,71.3,19.8,0.0,0,-3.9000000000000057,13.3,13.86001443000692,0,0,0,0,0,0,Lateral,0.3049999999999999,0.0,0.06579949236908639,0.07741116742161835,4298
71,41,Séamus Coleman,Everton,29,130,35.5,63.2,87.5,68.5,0.0,0,52.0,5.299999999999997,52.26939831297085,1,1,0,0,0,0,Progressive,2.72,0.0,0.5868020303079182,0.6903553291370558,4301
71,49,Fabricio Coloccini,Newcastle United,37,130,33.6,10.8,37.8,20.7,0.0,0,4.199999999999996,9.899999999999999,10.75406899736095,0,0,0,0,0,0,Lateral,0.44499999999999995,0.0,0.09600253804669985,0.11294416230367273,4309
71,50,Vurnon Anita,Newcastle United,37,130,37.8,20.7,55.4,11.0,0.0,0,17.6,-9.7,20.096019506359962,0,0,0,0,0,0,Forward,1.81,0.0,0.39048223340343086,0.4593908624037025,4310
71,52,Georginio Wijnaldum,Newcastle United,37,130,55.4,10.6,47.0,6.5,0.0,0,-8.399999999999999,-4.1,9.347192091746054,0,0,0,0,0,0,Backward,0.05000000000000003,0.0,0.01078680202771909,0.012690355315019414,4312
71,52,Fabricio Coloccini,Newcastle United,37,130,47.0,6.5,70.9,4.2,0.0,0,23.900000000000006,-2.3,24.010414407085943,1,0,0,0,0,0,Progressive,1.4875,0.0,0.32090736032464273,0.3775380706218273,4312
71,55,Moussa Sissoko,Newcastle United,37,130,71.9,4.6,74.2,13.2,0.0,0,2.299999999999997,8.6,8.902246907382427,0,0,0,0,0,0,Lateral,0.42749999999999994,0.0,0.09222715733699816,0.10850253794341591,4315
71,57,Georginio Wijnaldum,Newcastle United,37,130,81.3,17.5,99.1,12.3,0.0,0,17.799999999999997,-5.199999999999999,18.544001725625456,1,1,0,0,0,0,Progressive,1.7650000000000001,0.0,0.3807741115784837,0.44796954262018507,4317
72,1,Moussa Sissoko,Newcastle United,37,130,110.1,14.8,112.2,45.3,0.13577418,1,2.1000000000000085,30.499999999999996,30.572209602840285,0,1,1,1,0,0,Cross,2.9025000000000003,0.13577418,0.6465399847090928,0.7606352754265341,4321
72,26,Tim Howard,Everton,29,131,6.0,44.0,32.1,69.7,0.0,0,26.1,25.700000000000003,36.6292233059889,0,0,0,0,0,0,Forward,1.4699999999999998,0.0,0.31713197961494105,0.3730964462615705,4346
72,30,Séamus Coleman,Everton,29,131,32.1,69.7,26.0,62.8,0.0,0,-6.100000000000001,-6.900000000000006,9.209777413162605,0,0,0,0,0,0,Backward,0.1683333333333333,0.0,0.036315566826654246,0.042724196227231996,4350
72,33,John Stones,Everton,29,131,31.5,57.2,39.0,40.6,0.0,0,7.5,-16.6,18.215652609774924,0,0,0,0,0,0,Forward,1.3375,0.0,0.2885469542414855,0.33946700467676916,4353
72,34,Muhamed Bešić,Everton,29,131,39.0,40.6,20.6,51.5,0.0,0,-18.4,10.899999999999999,21.386210510513543,0,0,0,0,0,0,Backward,0.08333333333333337,0.0,0.017978003379531815,0.02115059219169902,4354
72,37,Gareth Barry,Everton,29,131,21.5,49.8,26.9,18.7,0.0,0,5.399999999999999,-31.099999999999998,31.5653290811295,0,0,0,0,0,0,Switch of Play,1.4049999999999998,0.0,0.30310913697890624,0.3565989843520453,4357
72,43,José Ramiro Funes Mori,Everton,29,131,46.3,14.3,41.7,28.5,0.0,0,-4.599999999999994,14.2,14.92648652563623,0,0,0,0,0,0,Lateral,0.2633333333333334,0.0,0.05681049067932053,0.0668358713257689,4363
72,47,Gareth Barry,Everton,29,131,45.3,22.9,62.2,3.7,0.0,0,16.900000000000006,-19.2,25.57831112485733,0,0,0,0,0,0,Forward,1.2125000000000001,0.0,0.26157994917218785,0.3077411163892207,4367
72,53,Tom Cleverley,Everton,29,131,76.2,4.1,63.6,13.8,0.0,0,-12.600000000000001,9.700000000000001,15.901257811883942,0,0,0,0,0,0,Backward,0.059999999999999984,0.0,0.012944162433262898,0.015228426378023284,4373
72,56,José Ramiro Funes Mori,Everton,29,131,63.4,15.8,61.6,25.6,0.0,0,-1.7999999999999972,9.8,9.96393496566492,0,0,0,0,0,0,Lateral,0.4600000000000001,0.0,0.09923857865501559,0.11675126889817856,4376
73,0,Gareth Barry,Everton,29,131,63.2,22.9,86.0,4.7,0.0,0,22.799999999999997,-18.2,29.173275441746338,1,1,0,0,0,0,Progressive,2.31,0.0,0.49835025368062175,0.5862944155538966,4380
73,5,Tom Cleverley,Everton,29,131,84.4,12.4,88.3,21.0,0.0,0,3.8999999999999915,8.6,9.442986815621419,0,1,0,0,0,0,Lateral,0.9374999999999998,0.0,0.20225253801973278,0.23794416215661382,4385
73,6,Muhamed Bešić,Everton,29,131,88.1,21.0,92.5,14.9,0.0,0,4.400000000000006,-6.1,7.5213030785895105,0,1,0,0,0,0,Lateral,0.8300000000000002,0.0,0.17906091366013682,0.21065989822932218,4386
73,8,Tom Cleverley,Everton,29,131,95.7,21.2,100.4,32.7,0.0,0,4.700000000000003,11.500000000000004,12.423365083583437,0,1,0,0,0,0,Lateral,1.6175000000000002,0.0,0.3489530455967124,0.4105329944408779,4388
73,9,Kevin Mirallas,Everton,29,131,102.1,34.4,106.2,30.2,0.0,0,4.1000000000000085,-4.199999999999999,5.869412236331681,0,1,1,0,0,0,Lateral,2.0525,0.0,0.44279822323786844,0.5209390856815467,4389
73,12,Tom Cleverley,Everton,29,131,104.8,41.0,102.9,52.9,0.0,0,-1.8999999999999915,11.899999999999999,12.05072611920128,0,1,1,0,0,0,Lateral,1.7583333333333335,0.0,0.3793358713081212,0.4462774952448492,4392
73,18,Gerard Deulofeu Lázaro,Everton,29,131,97.7,46.3,99.4,40.4,0.0,0,1.7000000000000028,-5.899999999999999,6.1400325732034995,0,1,0,0,0,0,Lateral,1.5425,0.0,0.33277284255513373,0.3914974614683487,4398
73,39,Muhamed Bešić,Everton,29,131,94.4,14.7,87.7,31.7,0.028842652,1,-6.700000000000003,17.0,18.272657168567466,0,1,0,0,0,0,Backward,1.2883333333333333,0.028842652,0.28226633004756174,0.33207803504367633,4419
73,53,Georginio Wijnaldum,Newcastle United,37,132,29.1,24.6,14.5,12.1,0.0,0,-14.600000000000001,-12.500000000000002,19.220041623263985,0,0,0,0,0,0,Backward,0.026666666666666658,0.0,0.0057529610814501765,0.006768189501343682,4433
73,55,Paul Dummett,Newcastle United,37,132,16.8,14.0,24.4,25.9,0.0,0,7.599999999999998,11.899999999999999,14.11984419177492,0,0,0,0,0,0,Forward,1.18,0.0,0.2545685278541704,0.299492385434458,4435
73,57,Jack Colback,Newcastle United,37,132,24.0,23.1,24.4,41.0,0.0,0,0.3999999999999986,17.9,17.90446871593793,0,0,0,0,0,0,Lateral,0.5099999999999999,0.0,0.11002538068273464,0.12944162421319794,4437
73,59,Chancel Mbemba Mangulu,Newcastle United,37,132,28.3,42.4,50.1,44.1,0.0,0,21.8,1.7000000000000028,21.866183937761065,0,0,0,0,0,0,Forward,2.1950000000000003,0.0,0.4735406090168679,0.557106598329352,4439
74,1,Ayoze Pérez Gutiérrez,Newcastle United,37,132,49.7,49.7,55.2,74.3,0.0,0,5.5,24.599999999999994,25.207340200822454,0,0,0,0,0,0,Forward,0.9275,0.0,0.20009517761418902,0.23540609109361,4441
74,7,Daryl Janmaat,Newcastle United,37,132,72.5,68.5,83.0,72.7,0.0,0,10.5,4.200000000000003,11.30884609498246,0,1,0,0,0,0,Forward,1.9024999999999999,0.0,0.4104378171547111,0.4828680197364884,4447
74,15,José Ramiro Funes Mori,Everton,29,132,26.9,7.4,15.3,13.6,0.0,0,-11.599999999999998,6.199999999999999,13.152946437965904,0,0,0,0,0,0,Backward,0.0766666666666667,0.0,0.01653976310916927,0.0194585448163631,4455
74,47,Daryl Janmaat,Newcastle United,37,133,95.1,80.0,104.0,72.5,0.0,0,8.900000000000006,-7.5,11.638728452885225,1,1,0,1,0,0,Cross,1.9125,0.0,0.412595177560255,0.4854060907994923,4487
74,47,Moussa Sissoko,Newcastle United,37,133,104.0,72.5,97.6,77.2,0.0,0,-6.400000000000006,4.700000000000003,7.9404030124421325,0,1,0,0,0,1,Cutback,1.6333333333333333,0.0,0.3523688662388234,0.4145516069573006,4487
74,55,Tim Howard,Everton,29,134,13.3,49.2,74.9,76.8,0.0,0,61.60000000000001,27.599999999999994,67.50051851652697,1,0,0,0,0,0,Progressive,1.99,0.0,0.4293147207032195,0.5050761415377724,4495
75,7,Daryl Janmaat,Newcastle United,37,135,32.4,51.6,41.0,44.3,0.0,0,8.600000000000001,-7.300000000000004,11.280514172678481,0,0,0,0,0,0,Forward,1.8650000000000002,0.0,0.40234771563392185,0.4733502532502239,4507
75,16,Vurnon Anita,Newcastle United,37,135,74.0,58.3,78.1,73.1,0.0,0,4.099999999999994,14.799999999999997,15.357408635573902,0,0,0,0,0,0,Lateral,0.39249999999999985,0.0,0.08467639591759478,0.09961928922290231,4516
75,20,Moussa Sissoko,Newcastle United,37,135,92.4,69.8,81.5,59.5,0.47404686,1,-10.900000000000006,-10.299999999999997,14.996666296213972,0,1,0,0,0,0,Backward,0.5583333333333332,0.47404686,0.1915596516428631,0.22536429584249176,4520
75,26,Jack Colback,Newcastle United,37,135,108.5,59.5,115.9,35.1,0.47404686,1,7.400000000000006,-24.4,25.49745085297744,1,1,1,0,0,0,Progressive,2.7350000000000003,0.47404686,0.6611450999162339,0.7778177638896699,4526
76,12,Romelu Lukaku Menama,Everton,29,137,58.0,57.8,76.8,66.3,0.0,0,18.799999999999997,8.5,20.632256299299886,1,0,0,0,0,0,Progressive,1.44,0.0,0.3106598983983096,0.3654822330725589,4572
77,2,Leighton Baines,Everton,29,138,120.0,80.0,109.9,36.6,0.088076524,1,-10.099999999999994,-43.4,44.55973518772301,0,1,1,1,0,1,Cross,2.6816666666666666,0.088076524,0.5917436273533335,0.6961689727145333,4622
77,52,Tom Cleverley,Everton,29,140,56.2,45.9,91.8,62.4,0.0,0,35.599999999999994,16.5,39.23786436594122,1,1,0,0,0,0,Progressive,2.42,0.0,0.5220812181416037,0.6142131972469393,4672
77,59,Jack Colback,Newcastle United,37,141,25.0,17.7,16.8,16.9,0.0,0,-8.2,-0.8000000000000007,8.238931969618392,0,0,0,0,0,0,Backward,0.13333333333333336,0.0,0.0287648054072509,0.03384094750671843,4679
78,0,Fabricio Coloccini,Newcastle United,37,141,16.8,16.9,41.2,16.5,0.0,0,24.400000000000002,-0.3999999999999986,24.40327846827143,0,0,0,0,0,0,Forward,1.9699999999999998,0.0,0.4249999998921319,0.4999999994117646,4680
78,20,Séamus Coleman,Everton,29,143,44.1,74.3,54.8,66.5,0.0,0,10.699999999999996,-7.799999999999997,13.24122350842247,0,0,0,0,0,0,Forward,1.1374999999999997,0.0,0.2453997461306091,0.28870558341669145,4700
78,22,Muhamed Bešić,Everton,29,143,54.8,66.5,79.7,72.6,0.0,0,24.900000000000006,6.099999999999994,25.636302385484537,1,0,0,0,0,0,Progressive,1.49,0.0,0.32144670042602874,0.3781725883875784,4702
78,31,Vurnon Anita,Newcastle United,37,144,19.7,12.3,20.9,23.3,0.0,0,1.1999999999999993,11.0,11.065260954898443,0,0,0,0,0,0,Lateral,0.37,0.0,0.07982233500512122,0.0939086293311436,4711
78,34,Fabricio Coloccini,Newcastle United,37,144,24.0,24.8,45.2,32.4,0.0,0,21.200000000000003,7.599999999999998,22.5211012164148,0,0,0,0,0,0,Forward,2.18,0.0,0.4703045684085521,0.5532994917348462,4714
78,39,Leighton Baines,Everton,29,145,60.7,33.9,68.7,16.6,0.0,0,8.0,-17.299999999999997,19.0601678901315,0,0,0,0,0,0,Forward,1.0699999999999998,0.0,0.23083756339318837,0.27157360374141526,4719
78,41,Tom Cleverley,Everton,29,145,68.7,16.8,67.0,35.6,0.0,0,-1.7000000000000028,18.8,18.876705220985997,0,0,0,0,0,0,Lateral,0.6216666666666666,0.0,0.13411590521130726,0.1577834177500746,4721
78,46,Gareth Barry,Everton,29,145,88.9,22.2,95.1,32.3,0.0,0,6.199999999999989,10.099999999999998,11.851160280748879,0,1,0,0,0,0,Forward,2.155,0.0,0.46491116739469246,0.5469543140773363,4726
78,49,Kevin Mirallas,Everton,29,145,94.8,43.2,107.2,59.7,0.0,0,12.400000000000006,16.5,20.64000968992021,1,1,1,0,1,0,Through Ball,3.6499999999999995,0.0,0.787436548023493,0.9263959379964166,4729
78,59,Séamus Coleman,Everton,29,145,57.6,71.4,51.7,64.4,0.0,0,-5.899999999999999,-7.0,9.154780172128655,0,0,0,0,0,0,Backward,0.1716666666666667,0.0,0.03703468696183553,0.043570219914899976,4739
78,59,John Stones,Everton,29,145,53.0,64.0,61.6,55.3,0.0,0,8.600000000000001,-8.700000000000003,12.233151678941944,0,0,0,0,0,0,Forward,1.205,0.0,0.25996192886803,0.3058375630919678,4739
79,8,Muhamed Bešić,Everton,29,145,75.4,59.9,58.3,58.4,0.0,0,-17.10000000000001,-1.5,17.16566340110397,0,0,0,0,0,0,Backward,0.10499999999999987,0.0,0.02265228425821005,0.02664974616154072,4748
79,12,John Stones,Everton,29,145,61.2,58.2,78.7,61.7,0.0,0,17.5,3.5,17.84656829757475,1,0,0,0,0,0,Progressive,1.4074999999999998,0.0,0.30364847708029213,0.3572335021177962,4752
79,18,Kevin Mirallas,Everton,29,145,98.4,61.3,106.0,72.6,0.0,0,7.599999999999994,11.299999999999997,13.618002790424146,1,1,0,0,0,0,Progressive,1.4299999999999997,0.0,0.3085025379927657,0.3629441620095549,4758
79,21,Gerard Deulofeu Lázaro,Everton,29,145,109.3,72.4,104.2,54.0,0.0,0,-5.099999999999994,-18.400000000000006,19.093716243832684,0,1,1,1,0,1,Cross,2.605,0.0,0.5619923856441643,0.6611675119125111,4761
79,28,Fabricio Coloccini,Newcastle United,37,145,4.2,28.8,22.8,24.0,0.0,0,18.6,-4.800000000000001,19.20937271229855,0,0,0,0,0,0,Forward,1.455,0.0,0.3138959390066254,0.3692893396670648,4768
80,6,Rob Elliot,Newcastle United,37,146,7.0,44.1,71.5,52.7,0.0,0,64.5,8.600000000000001,65.07080758681269,1,0,0,0,0,0,Progressive,2.19,0.0,0.4724619288140958,0.5558375627978499,4806
80,31,Chancel Mbemba Mangulu,Newcastle United,37,147,68.8,57.9,63.5,43.7,0.0,0,-5.299999999999997,-14.199999999999996,15.156846637740973,0,0,0,0,0,0,Backward,0.4616666666666667,0.0,0.09959813872260623,0.11717428074201254,4831
80,33,Fabricio Coloccini,Newcastle United,37,147,63.3,45.7,64.7,57.4,0.0,0,1.4000000000000057,11.699999999999996,11.78346298844274,0,0,0,0,0,0,Lateral,0.5250000000000001,0.0,0.11326142129105041,0.1332487308077038,4833
80,36,Chancel Mbemba Mangulu,Newcastle United,37,147,69.4,62.0,98.8,45.7,0.0,0,29.39999999999999,-16.299999999999997,33.6162163248632,1,1,0,0,0,0,Progressive,3.1999999999999997,0.0,0.6903553297740214,0.812182740161242,4836
80,45,Paul Dummett,Newcastle United,37,147,75.6,10.6,70.4,26.1,0.0,0,-5.199999999999989,15.500000000000002,16.34900608599801,0,0,0,0,0,0,Backward,0.3033333333333335,0.0,0.06543993230149582,0.07698815557778445,4845
80,50,Vurnon Anita,Newcastle United,37,147,74.8,31.3,93.9,38.9,0.0,0,19.10000000000001,7.599999999999998,20.55650748546553,1,1,0,0,0,0,Progressive,3.0775,0.0,0.6639276648061097,0.7810913696394445,4850
80,56,Gareth Barry,Everton,29,147,23.7,49.2,38.6,64.2,0.0,0,14.900000000000002,15.0,21.14261100242825,0,0,0,0,0,0,Forward,1.2425000000000002,0.0,0.2680520303888193,0.3153553295782323,4856
81,4,Moussa Sissoko,Newcastle United,37,148,43.1,0.1,38.0,16.7,0.0,0,-5.100000000000001,16.599999999999998,17.365770930194834,0,0,0,0,0,0,Backward,0.0,0.0,0.0,0.0,4864
81,9,Fabricio Coloccini,Newcastle United,37,148,38.0,21.5,52.5,30.9,0.0,0,14.5,9.399999999999999,17.280335644888382,0,0,0,0,0,0,Forward,2.0125,0.0,0.43416878161569317,0.5107868014295311,4869
81,11,Jack Colback,Newcastle United,37,148,53.5,38.7,51.8,70.0,0.0,0,-1.7000000000000028,31.299999999999997,31.34613213779333,0,0,0,0,0,0,Switch of Play,1.0916666666666666,0.0,0.23551184427186664,0.277072757711257,4871
81,15,Daryl Janmaat,Newcastle United,37,148,51.6,71.0,52.7,56.6,0.0,0,1.1000000000000014,-14.399999999999999,14.441952776546527,0,0,0,0,0,0,Lateral,0.36750000000000005,0.0,0.07928299490373528,0.09327411156539266,4875
81,18,Jack Colback,Newcastle United,37,148,41.4,67.5,4.6,35.7,0.0,0,-36.8,-31.799999999999997,48.63620050949704,0,0,0,0,0,0,Switch of Play,0.6499999999999999,0.0,0.14022842636034807,0.16497461909525227,4878
81,21,Rob Elliot,Newcastle United,37,148,4.6,34.9,27.8,15.9,0.0,0,23.200000000000003,-19.0,29.98733065812961,0,0,0,0,0,0,Forward,1.4500000000000002,0.0,0.31281725880385347,0.36802030413556286,4881
81,24,Fabricio Coloccini,Newcastle United,37,148,27.4,17.7,40.0,3.3,0.0,0,12.600000000000001,-14.399999999999999,19.13426246292237,0,0,0,0,0,0,Forward,1.605,0.0,0.3462563450897826,0.40736040561212294,4884
81,29,Paul Dummett,Newcastle United,37,148,62.5,7.1,68.2,4.2,0.0,0,5.700000000000003,-2.8999999999999995,6.395310782127795,0,0,0,0,0,0,Forward,0.9325000000000001,0.0,0.20117385781696093,0.23667512662511195,4889
81,31,Moussa Sissoko,Newcastle United,37,148,65.3,3.1,56.2,16.5,0.0,0,-9.099999999999994,13.4,16.19783936208777,0,0,0,0,0,0,Backward,0.11833333333333344,0.0,0.025528764798935188,0.03003384091221262,4891
81,32,Vurnon Anita,Newcastle United,37,148,57.5,12.8,62.7,4.0,0.0,0,5.200000000000003,-8.8,10.221545871344512,0,0,0,0,0,0,Forward,0.9200000000000002,0.0,0.19847715731003118,0.23350253779635713,4892
81,34,Moussa Sissoko,Newcastle United,37,148,60.0,7.5,57.9,33.0,0.0,0,-2.1000000000000014,25.5,25.586324472264476,0,0,0,0,0,0,Lateral,0.615,0.0,0.13267766494094474,0.15609137037473872,4894
81,42,Jack Colback,Newcastle United,37,148,80.5,54.3,107.4,63.9,0.0,0,26.900000000000006,9.600000000000001,28.561687625208712,1,1,0,0,0,0,Progressive,1.92,0.0,0.41421319786441285,0.48730964409674526,4902
81,44,Aleksandar Mitrović,Newcastle United,37,148,106.0,63.5,100.3,58.5,0.0,0,-5.700000000000003,-5.0,7.582216034906947,0,1,0,0,0,1,Cutback,2.545,0.0,0.5490482232109014,0.6459390855344879,4904
82,59,Paul Dummett,Newcastle United,37,150,38.2,17.5,52.0,7.3,0.0,0,13.799999999999997,-10.2,17.160419575290106,0,0,0,0,0,0,Forward,1.635,0.0,0.3527284263064141,0.4149746188011347,4979
